date,actual_revenue,year,month,day,dayofweek,is_weekend,quarter,dayofyear,week,sin_year_1,cos_year_1,sin_year_2,cos_year_2,is_holiday,is_promo_active,CPI,inflation_factor,actual_revenue_lag1,actual_revenue_lag7,actual_revenue_lag14,actual_revenue_lag30,revenue_diff_lag1_lag7,revenue_roll_mean_7_lag1,revenue_roll_std_7_lag1,revenue_roll_mean_14_lag1,revenue_roll_mean_30_lag1,revenue_ewma_7_lag1,revenue_ewma_30_lag1,sessions_roll_30_lag1
2013-04-14,4632247.322350845,2013,4,14,6,1,2,104,15,0.9762766110869321,-0.21652708524481437,-0.4227806579826773,-0.9062320427107697,0,1,89.84,0.8984000000000001,5107596.549421193,2864833.2021371326,9261376.829919862,5932833.581923416,2242763.3472840604,4427707.772802443,934326.8249101376,5555917.822732477,5893525.09332146,4756449.897699372,5418260.737128887,23294.133333333335
2013-04-15,5485981.401602849,2013,4,15,0,0,2,105,16,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088,0,1,89.84,0.8984000000000001,4632247.322350845,4575210.7818343695,10102611.801424759,3997923.2079252,57036.540516475216,4680195.504261545,631243.3255641335,5225265.715048976,5850172.218002375,4725399.25386224,5367550.193957855,23416.7
2013-04-16,6370323.459928766,2013,4,16,1,0,2,106,16,0.9682507501166718,-0.2499809690726521,-0.48408852163897587,-0.8750190302029955,0,1,89.84,0.8984000000000001,5485981.401602849,4205327.602849512,8081045.730186998,4899040.115761355,1280653.798753337,4810305.592799899,696488.5128091268,4895506.400775983,5899774.15779163,4915544.790797393,5375190.917071492,23754.733333333334
2013-04-17,8873592.913624216,2013,4,17,2,0,2,107,16,0.9638074231367307,-0.26659942067929354,-0.5139010013093103,-0.8578494977869301,0,1,89.84,0.8984000000000001,6370323.459928766,5888707.264470173,8561731.487978628,5005489.60284951,481616.19545859285,5119590.715239793,847411.1418066884,4773311.952900395,5948816.935930544,5279239.458080236,5439393.016923256,24103.066666666666
2013-04-18,7275982.457702584,2013,4,18,3,0,2,108,16,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327,0,0,89.84,0.8984000000000001,8873592.913624216,4157819.5333926994,4183194.0160284955,4830983.088156723,4715773.380231516,5546002.950833227,1660162.3583291082,4795587.769017937,6077753.712956367,6177827.82196623,5660954.301590518,24327.233333333334
2013-04-19,6535299.254229741,2013,4,19,4,0,2,109,16,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327,1,0,89.84,0.8984000000000001,7275982.457702584,4194459.475512022,3010764.080142476,5066081.010685665,3081522.9821905615,5991454.797163211,1643858.2054634332,5016501.229137515,6159253.69194123,6452366.480900319,5765149.66694493,24542.8
2013-04-20,6692025.500890471,2013,4,20,5,1,2,110,16,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323,0,0,89.84,0.8984000000000001,6535299.254229741,5107596.549421193,3588171.162956365,7466538.163846828,1427702.704808548,6325860.479837171,1443225.7435590844,5268253.7415723195,6208227.633392698,6473099.674232675,5814836.737290386,24725.933333333334
2013-04-21,7038677.638023152,2013,4,21,6,1,2,111,16,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,0,0,89.84,0.8984000000000001,6692025.500890471,4632247.322350845,2864833.2021371326,6468090.370436329,2059778.1785396263,6552207.47290421,1340937.6303434712,5489957.622853327,6182410.544627487,6527831.130897124,5871429.560959477,24711.766666666666
2013-04-22,8117044.256455921,2013,4,22,0,0,2,112,17,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127,0,0,89.84,0.8984000000000001,7038677.638023152,5485981.401602849,4575210.7818343695,5886428.736420299,1552696.2364203027,6895983.232285968,1041778.6235964759,5788089.3682737565,6201430.1202137135,6655542.757678632,5946735.888774655,24829.7
2013-04-23,9747855.16473731,2013,4,23,1,0,2,113,17,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,0,0,89.84,0.8984000000000001,8117044.256455921,6370323.459928766,4205327.602849512,4983943.472840608,1746720.7965271547,7271849.354407835,915220.708663592,6041077.473603867,6275783.970881567,7020918.132372954,6086755.783920675,25045.566666666666
2013-04-24,10416925.21148709,2013,4,24,2,0,2,114,17,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745,0,0,89.84,0.8984000000000001,9747855.16473731,8873592.913624216,5888707.264470173,4598165.362422081,874262.2511130944,7754353.883666198,1205124.8318801748,6436972.299452996,6434581.027278124,7702652.390464043,6322955.74469439,25264.366666666665
2013-04-25,10159486.865538735,2013,4,25,3,0,2,115,17,0.9181214482844364,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,0,0,89.84,0.8984000000000001,10416925.21148709,7275982.457702584,4157819.5333926994,5614047.588601957,3140942.7537845066,7974829.926218038,1538954.0514400583,6760416.438525633,6628539.688913625,8381220.595719805,6587082.807822375,25836.366666666665
2013-04-26,6852618.922528945,2013,4,26,4,0,2,116,17,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754,0,0,89.84,0.8984000000000001,10159486.865538735,6535299.254229741,4194459.475512022,6731383.480854855,3624187.611308994,8386759.127337488,1698372.5506981618,7189106.962250349,6780054.331478184,8825787.163174538,6817560.489581073,25989.633333333335
2013-04-27,7146299.076135351,2013,4,27,5,1,2,117,17,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054,0,0,89.84,0.8984000000000001,6852618.922528945,6692025.500890471,5107596.549421193,7933277.313446131,160593.42163847387,8432090.50852309,1644086.0628948417,7378975.49418013,6784095.512867319,8332495.103013139,6819822.3239704585,26275.466666666667
2013-04-28,10128387.477738203,2013,4,28,6,1,2,118,17,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,0,0,89.84,0.8984000000000001,7146299.076135351,7038677.638023152,4632247.322350845,8210019.398040954,107621.4381121993,8496986.733558072,1571308.7236376156,7524597.103231141,6757862.904956962,8035946.0962936925,6840885.340288403,26451.633333333335
2013-04-29,14649312.355298294,2013,4,29,0,0,2,119,18,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612,1,0,89.84,0.8984000000000001,10128387.477738203,8117044.256455921,5485981.401602849,11398658.78717722,2011343.2212822828,8938373.853517365,1526712.7798098288,7917178.542901667,6821808.507613536,8559056.44165482,7052982.252845801,26676.2
2013-04-30,12455996.059661604,2013,4,30,1,0,2,120,18,0.8806828564301475,-0.47370635037968,-0.8343701235229538,-0.5512045872199277,1,0,89.84,0.8984000000000001,14649312.355298294,9747855.16473731,6370323.459928766,9261376.829919862,4901457.1905609835,9871555.010494847,2576482.0406307834,8571702.182451341,6930163.6265509045,10081620.420065688,7543068.066909934,26978.4
2013-05-01,14527195.358414974,2013,5,1,2,0,2,121,18,0.8724040568049612,-0.48878539428899265,-0.8528367217694595,-0.522177676659508,1,0,89.84,0.8984000000000001,12455996.059661604,10416925.21148709,8873592.913624216,10102611.801424759,2039070.8481745142,10258432.281198317,2752146.857782931,9006393.082432259,7036650.934208963,10675214.329964666,7860031.16382314,27146.0
2013-05-02,12443972.940783612,2013,5,2,3,0,2,122,18,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434,0,0,89.84,0.8984000000000001,14527195.358414974,10159486.865538735,7275982.457702584,8081045.730186998,4367708.492876239,10845613.730759444,3194516.5982331485,9410221.828488741,7184137.052775305,11638209.587077243,8290170.790050823,27168.4
2013-05-03,9097896.3935886,2013,5,3,4,0,2,123,18,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086,0,0,89.84,0.8984000000000001,12443972.940783612,6852618.922528945,6535299.254229741,8561731.487978628,5591354.0182546675,11171968.884365855,3229242.585690329,9779364.005851671,7329567.959795191,11839650.425503835,8558158.026030835,27198.933333333334
2013-05-04,3589910.474176313,2013,5,4,5,1,2,124,18,0.8460288880917339,-0.533137056031809,-0.9020987014301837,-0.43152975897147144,0,0,89.84,0.8984000000000001,9097896.3935886,7146299.076135351,6692025.500890471,4183194.0160284955,1951597.3174532494,11492722.80880295,2813445.6071781935,9962406.65866302,7347440.123315523,11154211.917525027,8592979.856250413,27218.166666666668
2013-05-05,4348520.703472841,2013,5,5,6,1,2,125,18,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,0,0,89.84,0.8984000000000001,3589910.474176313,10128387.477738203,7038677.638023152,3010764.080142476,-6538477.003561891,10984667.294237373,3856791.797132451,9740827.01389772,7327664.005253783,9263136.556687847,8270201.185966055,27385.1
2013-05-06,4799227.938557435,2013,5,6,0,0,2,126,19,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793,0,0,89.84,0.8984000000000001,4348520.703472841,14649312.355298294,8117044.256455921,3588171.162956365,-10300791.651825454,10158972.04077089,4614865.033912356,9548672.947144128,7372255.89269813,8034482.5933840955,8017189.541587298,27197.933333333334
2013-05-07,4188927.3931433675,2013,5,7,1,0,2,127,19,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.33628873017668287,0,0,89.84,0.8984000000000001,4799227.938557435,12455996.059661604,9747855.16473731,2864833.2021371326,-7656768.12110417,8751817.124093626,4518203.582391276,9311686.067294236,7412624.451884832,7225668.929677431,7809579.115319057,26945.7
2013-05-08,6075432.435440785,2013,5,8,2,0,2,128,19,0.8073707443023492,-0.5900444739548627,-0.9527692922168511,-0.30369503751065885,0,0,89.84,0.8984000000000001,4188927.3931433675,14527195.358414974,10416925.21148709,4575210.7818343695,-10338267.965271607,7570807.31459102,4468790.171674289,8914619.797894668,7456760.924918373,6466483.545543915,7575988.681349995,26990.0
2013-05-09,6473298.163401606,2013,5,9,3,0,2,129,19,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642,0,0,89.84,0.8984000000000001,6075432.435440785,12443972.940783612,10159486.865538735,4205327.602849512,-6368540.505342827,6363412.611308994,3252196.980941206,8604513.171034219,7506768.313371921,6368720.768018133,7479178.600860078,26916.866666666665
2013-05-10,4728680.376224397,2013,5,10,4,0,2,130,19,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842,0,0,89.84,0.8984000000000001,6473298.163401606,9097896.3935886,6852618.922528945,5888707.264470173,-2624598.230186995,5510459.071682992,1888864.9124943232,8341213.978024424,7582367.33205699,6394865.116864001,7414283.088697833,26970.7
2013-05-11,4885133.1255565435,2013,5,11,5,1,2,131,19,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472,0,0,89.84,0.8984000000000001,4728680.376224397,3589910.474176313,7146299.076135351,4157819.5333926994,1138769.902048084,4886285.354916678,1034503.5472044597,8189504.081859813,7543699.769115464,5978318.931704099,7241018.397400298,26891.9
2013-05-12,4784138.112199468,2013,5,12,6,1,2,132,19,0.7648913904341225,-0.6441592666722685,-0.9854237542919524,-0.17011767832049052,0,0,89.84,0.8984000000000001,4885133.1255565435,4348520.703472841,10128387.477738203,4194459.475512022,536612.4220837029,5071317.16225671,866116.008703696,8027992.228247041,7567943.555520925,5705022.48016721,7089025.799077146,26879.033333333333
2013-05-13,5190882.257346394,2013,5,13,0,0,2,133,20,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704,0,0,89.84,0.8984000000000001,4784138.112199468,4799227.938557435,14649312.355298294,5107596.549421193,-15089.82635796722,5133548.22064623,819946.1157865034,7646260.13070856,7587599.510077174,5474801.388175274,6940323.367537838,26963.9
2013-05-14,6257988.034283171,2013,5,14,1,0,2,134,20,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576,0,0,89.84,0.8984000000000001,5190882.257346394,4188927.3931433675,12455996.059661604,4632247.322350845,1001954.864203026,5189498.8376160795,806584.7379262662,6970657.980854853,7590375.700341347,5403821.605468054,6827456.199047615,26925.233333333334
2013-05-15,7141597.773820132,2013,5,15,2,0,2,135,20,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162,0,0,89.84,0.8984000000000001,6257988.034283171,6075432.435440785,14527195.358414974,5485981.401602849,182555.59884238616,5485078.9292074805,756353.8028834244,6527943.121899252,7644567.057405758,5617363.212671833,6790716.317422267,26999.966666666667
2013-05-16,8601602.905164735,2013,5,16,3,0,2,136,20,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0,0,89.84,0.8984000000000001,7141597.773820132,6473298.163401606,12443972.940783612,6370323.459928766,668299.6104185265,5637388.263261673,971731.8678843428,6000400.437285334,7699754.269813,5998421.852958907,6813353.830754192,26939.366666666665
2013-05-17,7257742.397595726,2013,5,17,4,0,2,137,20,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226,0,0,89.84,0.8984000000000001,8601602.905164735,4728680.376224397,9097896.3935886,8873592.913624216,3872922.5289403386,5941431.797799262,1477966.0981809725,5725945.434741127,7774130.251320867,6649217.116010364,6928724.738856642,26908.933333333334
2013-05-18,5705844.890917189,2013,5,18,5,1,2,138,20,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,0,0,89.84,0.8984000000000001,7257742.397595726,4885133.1255565435,3589910.474176313,7275982.457702584,2372609.2720391825,6302726.372280881,1440744.8260066397,5594505.86359878,7720268.56745325,6801348.436406705,6949951.684594817,26726.833333333332
2013-05-19,6030212.633570795,2013,5,19,6,1,2,139,20,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089,0,0,89.84,0.8984000000000001,5705844.890917189,4784138.112199468,4348520.703472841,6535299.254229741,921706.7787177218,6419970.910189545,1335723.7014654868,5745644.036223128,7667930.648560404,6527472.5500343265,6869686.730117753,26696.966666666667
2013-05-20,6497177.270703473,2013,5,20,0,0,2,140,21,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256,0,0,89.84,0.8984000000000001,6030212.633570795,5190882.257346394,4799227.938557435,6692025.500890471,839330.3762244014,6597981.556099735,1151744.6824094881,5865764.888372982,7651094.427871772,6403157.570918444,6815527.1109564975,26626.7
2013-05-21,5739679.196349066,2013,5,21,1,0,2,141,21,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,0,0,89.84,0.8984000000000001,6497177.270703473,6257988.034283171,4188927.3931433675,7038677.638023152,239189.23642030172,6784595.12943646,978566.6020493776,5987046.98352627,7644599.486865538,6426662.495864701,6794988.411574978,26683.1
2013-05-22,7766555.854853074,2013,5,22,2,0,2,142,21,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682,0,0,89.84,0.8984000000000001,5739679.196349066,7141597.773820132,6075432.435440785,8117044.256455921,-1401918.5774710663,6710551.009731589,1042569.9113882659,6097814.969469534,7601299.538809736,6254916.670985792,6726903.946044416,26821.1
2013-05-23,10203605.3205699,2013,5,23,3,0,2,143,21,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,0,0,89.84,0.8984000000000001,7766555.854853074,8601602.905164735,6473298.163401606,9747855.16473731,-835047.0503116613,6799830.735593437,1110199.7534026552,6218609.499427555,7589616.592089641,6632826.466952614,6793978.2627713485,26741.8
2013-05-24,7424343.4884238625,2013,5,24,4,0,2,144,21,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708,0,0,89.84,0.8984000000000001,10203605.3205699,7257742.397595726,4728680.376224397,10416925.21148709,2945862.922974175,7028688.22350846,1600412.92487275,6485060.010653862,7604808.263950727,7525521.1803569365,7013954.202074969,26586.133333333335
2013-05-25,5626218.76669635,2013,5,25,5,1,2,145,21,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,0,0,89.84,0.8984000000000001,7424343.4884238625,5705844.890917189,4885133.1255565435,10159486.865538735,1718498.597506673,7052488.379341052,1605617.2916079862,6677607.375810966,7505055.53984862,7500226.757373668,7040430.930236736,26315.966666666667
2013-05-26,4062316.395814779,2013,5,26,6,1,2,146,21,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0,0,89.84,0.8984000000000001,5626218.76669635,6030212.633570795,4784138.112199468,6852618.922528945,-403993.86687444523,7041113.218738074,1616989.5838538697,6730542.064463809,7353946.60322054,7031724.759704338,6949191.435781813,26346.8
2013-05-27,4900963.980409617,2013,5,27,0,0,2,147,22,0.5751899607119775,-0.8180198708443174,-0.9410336347451197,0.3383130181923076,0,0,89.84,0.8984000000000001,4062316.395814779,6497177.270703473,5190882.257346394,7146299.076135351,-2434860.874888694,6759985.184772929,1957294.5445414393,6678983.370436332,7260936.518996735,6289372.668731948,6762941.433140349,26493.066666666666
2013-05-28,6983557.001335705,2013,5,28,1,0,2,148,22,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,0,0,89.84,0.8984000000000001,4900963.980409617,5739679.196349066,6257988.034283171,10128387.477738203,-838715.2159394491,6531954.714730949,2082022.9816315672,6658274.922083705,7186092.015805877,5942270.496651365,6642813.855506838,26548.666666666668
2013-05-29,8191940.772484416,2013,5,29,2,0,2,149,22,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365,0,0,89.84,0.8984000000000001,6983557.001335705,7766555.854853074,7141597.773820132,14649312.355298294,-782998.8535173694,6709651.544014757,2056053.2241217534,6710101.276873171,7081264.333259126,6202592.12282245,6664797.284276493,26507.866666666665
2013-05-30,14279044.390026709,2013,5,30,3,0,2,150,22,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,0,0,89.84,0.8984000000000001,8191940.772484416,10203605.3205699,8601602.905164735,12455996.059661604,-2011664.5480854847,6770420.81796209,2098349.091726823,6785125.776777762,6866018.613831998,6699929.285237942,6763322.670639749,26299.633333333335
