date,actual_revenue,gross_profit,order_id,quantity,customer_id,is_returned,revenue_category_Casual,revenue_category_GenZ,revenue_category_Outdoor,revenue_category_Streetwear,revenue_segment_Activewear,revenue_segment_All-weather,revenue_segment_Balanced,revenue_segment_Everyday,revenue_segment_Performance,revenue_segment_Premium,revenue_segment_Standard,revenue_segment_Trendy,revenue_color_black,revenue_color_blue,revenue_color_green,revenue_color_orange,revenue_color_pink,revenue_color_purple,revenue_color_red,revenue_color_silver,revenue_color_white,revenue_color_yellow
2012-09-17,4811788.670000004,879719.4350814796,206,1027,206,11,49139.69,77131.36,1083017.31,3602500.3100000015,836889.1299999999,49139.69,1221506.5100000002,1757497.41,505973.18999999994,246128.18,117523.2,77131.36,498294.4699999999,328527.64999999997,1114837.61,522262.17,146342.1,773501.1599999997,377498.04999999993,426959.55,288604.33,334961.57999999996
2012-09-18,5078878.070000003,955677.1786577287,181,894,180,16,17290.550000000003,25426.590000000004,874198.8399999999,4161962.0900000003,669591.7400000001,17290.550000000003,1694635.89,1874528.2099999995,559982.77,204607.1,32815.22,25426.590000000004,391747.79,800349.6299999999,1271205.4899999995,275620.2,254463.03000000003,753118.12,366398.42000000004,212649.21999999997,494978.3900000001,258347.78
2012-09-19,3680241.620000001,665917.8580199259,147,790,147,11,36639.86,41750.41,726962.6399999999,2874888.71,628842.6499999999,36639.86,1117527.2000000002,1318424.9100000001,372379.55,98119.99,66557.04999999999,41750.41,125512.15,384565.4,821947.9099999996,295787.59,315058.0,621643.5599999999,380459.11,44708.65,515440.26,175118.99000000002
2012-09-20,3763143.7500000014,682870.1343901474,159,787,158,6,7247.38,56553.14000000001,805943.5000000002,2893399.730000001,583225.6,7247.38,1405558.1199999996,969747.4600000003,416156.81,222717.89999999997,101937.34000000001,56553.14000000001,302076.88,382017.8900000001,638924.9500000002,171428.34999999998,262957.37,717028.98,285513.45,216509.84000000005,466598.3199999999,320087.72000000003
2012-09-21,3943768.1399999983,965070.2073000075,148,745,147,9,107897.85,47198.549999999996,572108.9200000002,3216562.819999999,453840.76000000007,107897.85,1107968.01,1576614.9000000001,500301.01,118268.16,31678.899999999998,47198.549999999996,500538.26999999996,245966.77000000002,608304.1600000001,533861.51,190388.71,616500.5900000002,276311.37,374171.9000000001,369825.70999999996,227899.14999999997
2012-09-22,3872374.0299999993,861107.2894697096,161,799,158,5,50744.28,50470.20999999999,939319.2799999998,2831840.2599999993,759689.19,50744.28,1319765.8200000005,1193140.6200000003,253059.58,179630.08999999997,65874.23999999999,50470.20999999999,242830.55000000005,495963.54999999993,441058.32999999996,375910.28,114833.61,593365.5,359140.7100000001,418499.0200000001,548628.23,282144.25000000006
2012-09-23,4118299.540000001,823348.3404501276,178,838,177,13,37137.59,76355.77,941035.6200000002,3063770.5599999987,735176.42,37137.59,1304091.3399999999,1210676.21,396838.06999999995,205859.2,152164.94,76355.77,366836.5200000001,369990.95999999996,474496.82000000007,388385.6500000001,470815.25999999995,503673.3800000001,172596.71,290736.98,686547.27,394219.98999999993
2012-09-24,5733263.530000002,1147500.9132268387,244,1139,243,24,51631.75,54523.97,955897.0200000001,4671210.790000001,681184.2999999999,51631.75,1551296.7100000002,2503190.6099999994,558215.92,274712.72000000003,58507.55,54523.97,380138.97,679784.55,725170.6099999999,467059.09,313675.73999999993,1206190.8900000001,480548.34,225398.85,648542.65,606753.84
2012-09-25,5639897.529999997,1137501.91304198,244,1245,244,11,73142.44,96525.42000000001,1459077.77,4011151.9,1154157.8300000003,73142.44,1282743.53,2083204.8300000005,559219.36,304919.93999999994,85984.18000000001,96525.42000000001,557634.7299999999,480999.41999999987,837046.2299999999,428338.3300000001,389562.45,855532.1299999998,374791.07999999996,455875.64,705077.27,555040.25
2012-09-26,4592282.5900000045,921865.5538340763,200,954,198,12,56226.86999999999,98357.56,1034801.99,3402896.1700000023,739874.6900000002,56226.86999999999,1085493.52,1594569.8399999992,621848.09,294927.29999999993,100984.72000000002,98357.56,396798.97000000003,683171.03,837082.9099999999,447455.3900000001,274861.09,486559.04999999993,237943.71999999997,289625.15,691878.9600000001,246906.32
2012-09-27,7556892.660000011,1539784.5295188357,349,1744,344,25,184953.8,41120.18,2130708.049999999,5200110.630000004,1643382.5499999996,184953.8,1874323.0599999998,2215213.68,1060798.2300000002,487325.5,49775.659999999996,41120.18,497159.93,978991.57,1466990.06,508583.68999999994,223301.91000000006,1040958.6700000003,383679.7699999999,791784.2100000002,834608.3400000001,830834.5099999998
2012-09-28,4892631.139999998,1008040.2231026917,216,1107,216,13,107350.16,57527.99999999999,1043151.2599999998,3684601.7199999997,780758.7699999998,107350.16,1447124.9399999997,1468707.7400000002,566463.7100000001,262392.49000000005,202305.33,57527.99999999999,205718.94,285092.73000000004,1142691.2799999998,428558.49,267281.44,654398.45,581351.4199999999,418653.76000000007,383365.99000000005,525518.6399999999
2012-09-29,5304374.459999999,1134253.827182442,224,1186,223,21,143543.63,97950.70000000001,1163801.32,3899078.809999998,970955.4099999998,143543.63,1349960.9999999998,1593547.9600000004,755652.2100000001,192845.91,199917.64,97950.70000000001,282734.26000000007,626637.0299999999,764917.3899999999,605436.6299999999,245248.19,581290.0599999999,604105.4099999999,331986.64999999997,876723.78,385295.06
2012-09-30,4694379.860000001,881642.3397031858,196,1015,193,14,44968.69,36142.99,1171212.92,3442055.2600000002,961331.1099999999,44968.69,1125126.33,1383285.2800000003,815785.88,209881.81,117857.76999999999,36142.99,365499.33000000013,660816.3099999999,656096.42,432578.9799999999,139755.34,646901.69,485268.02999999997,223058.17,546151.2500000001,538254.34
2012-10-01,4752532.1,988085.0638865766,205,1018,203,11,224212.83,17747.92,965502.2199999996,3545069.1300000004,706242.0999999997,224212.83,858797.9999999999,1665281.9799999995,924690.8499999999,259260.12000000002,96298.3,17747.92,558424.0700000001,556756.55,737535.57,385346.44,268819.35,822047.3999999998,408433.25999999995,218765.38999999998,571035.75,225368.32
2012-10-02,3233135.779999999,666625.1622923728,104,499,104,8,0.0,2274.16,558381.21,2672480.4099999997,385910.94000000006,0.0,1353014.41,1133949.83,144073.99,172470.27000000002,41442.18,2274.16,411234.24999999994,258854.75000000003,437544.88000000006,384100.47,347850.42,670091.66,234061.96000000002,291179.16,94316.48,103901.75
2012-10-03,3515132.030000001,752308.3999873399,108,510,107,5,89457.61,41972.68,367200.5499999999,3016501.1900000004,312917.7899999999,89457.61,714528.78,2087160.12,205991.06,54282.759999999995,8821.23,41972.68,607141.08,292856.6,568988.07,171683.26999999996,230448.40000000002,488579.73,155326.68,360204.14999999997,362737.4,277166.65
2012-10-04,2398137.7399999998,495711.99638795614,77,371,75,5,31378.219999999998,27940.56,236685.2,2102133.7600000002,215407.63,31378.219999999998,737996.75,1147097.19,148513.98,21277.570000000003,68525.84,27940.56,281219.74,139007.43,135268.37,510083.74,277705.24,448326.9699999999,218249.08000000002,99116.09999999999,161706.23,127454.84
2012-10-05,2665953.06,601053.8669754026,101,476,100,7,18111.64,35095.76,471019.88000000006,2141725.78,368592.17000000004,18111.64,772920.1400000001,1224862.4100000001,99016.29,102427.70999999999,44926.94,35095.76,229892.11999999997,158273.63999999998,250163.77000000002,107112.55,433227.41,711847.84,285587.27999999997,243990.65000000002,132081.58000000002,113776.22
2012-10-06,2205266.94,450262.53901190544,80,388,80,4,7021.88,5680.4,385798.05000000005,1806766.6099999996,300362.56,7021.88,526923.76,1031496.68,152623.36,85435.48999999999,95722.81,5680.4,343492.70999999996,276743.17999999993,167218.44,174721.04,225832.1,210914.50999999995,157677.81,147571.41999999998,284029.88,217065.84999999998
2012-10-07,3389598.0700000003,664128.3213288068,110,584,108,6,82711.21,33004.66,449412.02000000014,2824470.180000001,400837.4700000001,82711.21,1250395.0900000003,1306158.42,204993.83000000002,48574.549999999996,62922.84,33004.66,430503.39,383613.21,470230.13999999996,260948.30999999997,106398.96999999999,757237.1099999999,148164.16,291863.33,369602.6,171036.84999999998
2012-10-08,4037039.4499999993,751546.4139484345,142,728,139,5,36781.41,22649.82,763421.66,3214186.5600000005,622562.0499999999,36781.41,1489387.41,1450763.11,255775.07,140859.61000000002,18260.969999999998,22649.82,536591.64,280687.36999999994,434187.67000000004,453066.7199999999,457198.81000000006,843627.56,180446.53,427269.25,288178.02999999997,135785.87
2012-10-09,4298675.760000001,825975.1348750055,167,820,164,8,46044.68000000001,68038.99,810364.1999999998,3374227.8899999997,693765.4899999999,46044.68000000001,951969.0900000002,2037457.3499999999,328617.21,116598.71000000002,56184.240000000005,68038.99,766735.55,413318.6500000001,568709.0799999998,419600.2799999999,108164.69999999998,728207.4,443764.3400000001,166881.80999999994,325392.72,357901.23000000004
2012-10-10,3548716.6700000004,709514.0767850984,131,698,131,10,17132.78,49164.829999999994,694772.7599999999,2787646.3000000007,470648.86999999994,17132.78,1000654.8799999999,1462973.1300000004,324018.29000000004,224123.88999999998,0.0,49164.829999999994,254738.88,299534.14999999997,899301.6,336881.33,79859.15000000001,632883.8499999999,129479.52000000002,219981.77,277078.34,418978.08
2012-10-11,3421490.39,656116.2256395781,109,555,107,8,7190.9,14320.83,471637.7,2928340.9600000014,322758.11000000004,7190.9,1206440.0000000002,1340221.76,355557.88000000006,148879.59,26121.32,14320.83,309200.58999999997,292724.2,403205.41000000003,237851.77,490774.09,415228.94000000006,248403.06000000003,321295.2199999999,250585.56000000003,452221.55
2012-10-12,2380119.8700000006,549221.7246337156,94,495,94,5,68510.91,45106.270000000004,439177.6399999999,1827325.0499999998,325156.80999999994,68510.91,701418.63,855225.76,270680.66000000003,114020.82999999999,0.0,45106.270000000004,263186.72000000003,314484.5800000001,352600.1,161197.97999999995,70360.16,487200.81,154306.74,177435.0,287413.19999999995,111934.58
2012-10-13,2798011.4400000013,541432.2924192065,125,591,124,12,82849.47,39526.92999999999,527679.6400000001,2147955.4000000004,393242.08,82849.47,711097.61,1167475.18,208585.06,134437.56,60797.55,39526.92999999999,365300.93,148396.11000000002,463860.19999999995,350999.32,146945.3,469138.56,213857.56,201203.72,300900.99,137408.75
2012-10-14,3055629.78,538642.4554810319,116,616,116,13,50851.31,32514.08,628639.8599999998,2343624.53,482695.61,50851.31,521773.18,1650016.1199999999,131723.99,145944.25,40111.240000000005,32514.08,764650.35,285570.29000000004,273395.83999999997,157833.56999999998,106442.65000000001,411816.72,175482.44,174491.6,226429.91,479516.41
2012-10-15,3234517.2999999984,601705.4971815516,140,739,139,16,27099.68,20915.98,740990.5499999999,2445511.0899999994,535105.77,27099.68,911269.4800000001,999555.0000000001,401407.3900000001,205884.78,133279.22,20915.98,234298.62000000002,467484.08,508428.43000000005,180689.28,152029.95,670661.7499999999,203631.06,178990.91,361099.50999999995,277203.71
2012-10-16,3549298.2099999995,785972.9594679347,152,763,149,9,98933.8,42669.21,736337.8300000002,2671357.37,634980.3300000004,98933.8,971658.64,1194904.7,405500.69999999995,101357.5,99293.33,42669.21,416832.5900000001,601788.8600000001,670432.4500000001,243580.43,117358.99,559933.8500000001,270577.92,85382.99,424006.94,159403.19
2012-10-17,3818048.000000001,709365.2466365705,134,705,133,14,68974.75,35500.770000000004,599453.1000000001,3114119.380000001,502652.88000000006,68974.75,992977.2699999999,1853241.2200000002,267900.88999999996,96800.22,0.0,35500.770000000004,217770.24,291351.52,344294.91000000003,555593.2300000001,208044.65000000002,721195.4899999999,408100.08999999997,268071.42,364817.98,438808.47
2012-10-18,2909728.89,608451.7534078336,109,551,107,4,45956.6,51934.59,535809.9000000001,2276027.7999999993,347355.00000000006,45956.6,659447.2000000001,1278599.1400000001,316744.20999999996,188454.9,21237.25,51934.59,515551.81,243339.22,392441.25999999995,276454.79,145851.47999999998,619813.32,66025.85,153984.61000000002,299063.66000000003,197202.89000000004
2012-10-19,2877379.8099999996,525311.1036168424,99,499,98,4,86339.75,10402.17,491625.1500000001,2289012.7399999998,419356.34,86339.75,1140421.93,786920.9699999999,273956.75,72268.81,87713.09,10402.17,377000.45,310720.93,334583.27,278642.10000000003,34104.96,577066.07,98541.19,99930.42,482852.78,283937.63999999996
2012-10-20,3242557.3000000003,595225.5910250043,106,545,106,8,9700.24,7104.130000000001,488684.38999999996,2737068.539999999,325197.51000000007,9700.24,1261080.8800000001,1339108.6899999997,117243.76999999999,163486.88,19635.2,7104.130000000001,225778.18000000002,498706.11999999994,808205.7400000002,200367.22,88328.86,474320.58999999997,295190.3300000001,70300.32,293723.67,287636.27
2012-10-21,2395609.9099999997,475363.4379444088,114,522,112,7,93792.46999999999,43803.83,629270.0099999999,1628743.5999999994,539020.3899999999,93792.46999999999,536871.14,816475.46,220718.56,90249.62,54678.44,43803.83,252574.17,220632.28000000006,639422.5099999999,98263.21,30772.539999999997,232972.46000000002,225604.94999999995,153203.99,415245.00999999995,126918.79
2012-10-22,3596158.3400000003,722842.1643620246,142,768,142,10,28812.8,53173.97,804094.4400000003,2710077.1300000004,752475.1000000002,28812.8,722148.7700000001,1406172.6500000001,535594.0399999999,51619.34,46161.67,53173.97,318056.3,348154.11,348851.28,373304.6599999999,107313.95000000001,854041.3400000002,197235.83000000002,214313.82,475253.44,359633.61
2012-10-23,3999141.879999998,847283.6111852989,170,865,169,6,43261.84,89880.76,980290.8999999999,2885708.3800000004,751646.4999999999,43261.84,1112659.29,1394813.7999999998,363505.42999999993,228644.39999999997,14729.86,89880.76,352174.74999999994,461980.9199999999,336316.9699999999,480424.4799999999,227233.72000000003,838983.8700000001,278618.60000000003,233765.50999999998,365983.3100000001,423659.75
2012-10-24,3829179.989999998,791328.6792387596,153,774,151,10,10591.56,27572.859999999997,887202.7200000002,2903812.849999998,766696.8299999998,10591.56,1374283.0900000003,1149371.72,295681.7,120505.89000000001,84476.34,27572.859999999997,167789.74,369059.82999999996,910203.9500000001,235017.40000000002,142026.58000000002,694270.3,303053.83999999997,269509.19999999995,335115.4,403133.75
2012-10-25,3104460.52,575933.8169706869,125,633,125,5,24075.100000000002,35132.83,703212.9299999999,2342039.66,625100.6199999999,24075.100000000002,861982.7400000001,1103287.34,243851.29999999996,78112.31,132918.28,35132.83,190485.48,291064.45,444980.86000000004,291864.97000000003,254975.94000000003,501613.81,134342.31,327169.80999999994,445697.68000000005,222265.20999999996
2012-10-26,2138927.1700000004,467150.05228107644,91,460,91,9,0.0,31638.57,612125.2799999999,1495163.3199999998,453424.8299999997,0.0,466189.62000000005,964041.61,64932.09,158700.44999999998,0.0,31638.57,131951.92,194518.34999999998,512063.27999999997,252111.23,45779.18,140480.16,80457.78,358635.35,197282.81,225647.11
2012-10-27,2816872.34,520003.2794160659,122,689,121,9,28658.120000000003,65528.21000000001,731567.0100000001,1991119.0,591692.8500000001,28658.120000000003,730269.6599999999,914699.8599999999,311189.76,139874.16000000003,34959.72,65528.21000000001,233054.51,123298.56,573019.01,388597.35,71144.39,624041.8900000001,203260.84999999998,100531.58,241684.78999999998,258239.41000000003
2012-10-28,6259883.829999999,1215736.9811149647,259,1385,256,22,69636.92,75813.69,1459038.9900000005,4655394.23,1171688.8999999997,69636.92,1316926.05,2204022.5199999996,940494.77,287350.09,193950.88999999998,75813.69,632626.6700000002,633134.4299999999,900399.7799999999,480815.41,393496.7,1118997.59,501692.7399999999,522006.71,579772.3899999999,496941.41
2012-10-29,5424539.100000002,1130098.3935472262,236,1215,232,14,173988.89,63869.86,1319356.8000000003,3867323.55,1107507.9900000002,173988.89,1440643.4700000002,1978133.8700000003,402480.66,211848.81000000006,46065.55,63869.86,332747.01,710554.44,1022557.9000000001,286187.87999999995,390401.55000000005,938583.8800000002,558998.8399999999,260575.63999999998,584923.0,339008.96
2012-10-30,6347274.890000002,1297387.1755407483,250,1403,249,33,80614.86,34097.149999999994,1560381.1799999997,4672181.699999999,1331943.3399999999,80614.86,1953447.46,1885669.2800000005,787574.29,228437.84,45490.67,34097.149999999994,555515.9700000001,673182.3400000001,1205984.9699999997,608693.5,240796.43,1197557.2600000002,451748.55999999994,553668.77,533060.73,327066.36
2012-10-31,4942677.890000001,1071106.0090549183,214,1150,212,18,161265.61000000002,80604.96999999999,1164214.0300000003,3536593.2800000007,830177.7100000001,161265.61000000002,1240141.5000000002,1431820.9499999993,765647.4600000001,334036.32,98983.37,80604.96999999999,486870.85,463956.98000000004,648392.3600000001,830170.2300000001,114447.73999999999,551119.35,365026.89,256828.11000000004,777947.3099999999,447918.07000000007
